Datumtijd,volume,NH4
2020-01-01 16:30:00,13.664106664537785,49.68837090066411
2020-01-01 16:45:00,27.292133763701884,48.81234506053306
2020-01-01 17:00:00,24.86354080636873,51.398910437881796
2020-01-01 17:15:00,24.568835254923652,48.723208628549656
2020-01-01 17:30:00,19.681861458983875,48.553926368011105
2020-01-01 17:45:00,25.61826069445238,50.06854876153323
2020-01-01 18:00:00,6.667344786896285,46.39788018624668
2020-01-01 18:15:00,28.06742262166779,46.399406224862865
2020-01-01 18:30:00,13.812805033898202,48.508987712006
2020-01-01 18:45:00,13.071599445019036,46.79168410491403
2020-01-01 19:00:00,25.184983154180294,46.055942940375296
2020-01-01 19:15:00,20.113599914327157,46.93929983705613
2020-01-01 19:30:00,17.240466911953703,44.43834890743797
2020-01-01 19:45:00,18.72020540206858,43.64119642310754
2020-01-01 20:00:00,20.69546156010571,45.51087227581125
2020-01-01 20:15:00,23.624226192897982,46.26037811306742
2020-01-01 20:30:00,22.717192641825314,45.584649067071005
2020-01-01 20:45:00,16.10286383326406,42.36966509394917
2020-01-01 21:00:00,22.181894265805358,43.31374966857274
2020-01-01 21:15:00,23.961856300907325,44.637877869657814
2020-01-01 21:30:00,33.55965852041443,43.83299159927052
2020-01-01 21:45:00,34.48287283038418,43.65282881405498
2020-01-01 22:00:00,20.10062979414983,44.8019893896385
2020-01-01 22:15:00,6.021784598410515,40.69000286243662
2020-01-01 22:30:00,14.159531195445542,43.293497565588545
2020-01-01 22:45:00,32.205728066217446,42.81392783271465
2020-01-01 23:00:00,15.678898058609281,43.5410129135997
2020-01-01 23:15:00,30.66924848161394,39.33919961586595
2020-01-01 23:30:00,33.99248725660006,41.856713863307334
2020-01-01 23:45:00,10.43979080230974,43.77969531848469
2020-01-02 00:00:00,23.263340116699702,42.98583319502817
2020-01-02 00:15:00,31.376933397812348,42.64332877157671
2020-01-02 00:30:00,18.938516359696127,41.45130016556586
2020-01-02 00:45:00,12.998680117752016,41.02762724581442
2020-01-02 01:00:00,10.805856315127313,44.00095874397389
2020-01-02 01:15:00,28.737325878511566,40.49829419622013
2020-01-02 01:30:00,11.610027887133455,40.89343078145753
2020-01-02 01:45:00,12.253112696911892,43.34417019322445
2020-01-02 02:00:00,15.55872599158133,44.10717672407419
2020-01-02 02:15:00,26.74861604138097,42.79215212214883
2020-01-02 02:30:00,21.136098941427765,43.85330386853935
2020-01-02 02:45:00,22.487603735135096,43.02642973320062
2020-01-02 03:00:00,21.779741013859578,43.89975525962525
2020-01-02 03:15:00,18.311901920716576,42.883573391860665
2020-01-02 03:30:00,30.753711104517347,44.45736899525214
2020-01-02 03:45:00,17.085196167094438,44.3246049242223
2020-01-02 04:00:00,13.536286022066243,43.96338254508094
2020-01-02 04:15:00,24.73694008122141,43.62941425460668
2020-01-02 04:30:00,17.92056048016305,43.750665323427604
2020-01-02 04:45:00,24.3297472948394,43.75350874702866
2020-01-02 05:00:00,23.728257542256046,45.99865094514107
2020-01-02 05:15:00,24.40178231889819,45.75545518612546
2020-01-02 05:30:00,21.617917680578827,46.59708100885597
2020-01-02 05:45:00,25.135448112720173,48.188660652866226
2020-01-02 06:00:00,24.305055110652294,46.931818134924065
2020-01-02 06:15:00,16.617795388703442,46.12069584578395
2020-01-02 06:30:00,14.074572507701667,48.37004929381137
2020-01-02 06:45:00,10.929815567489824,49.09708652937102
2020-01-02 07:00:00,27.663031380176413,49.5044352419274
2020-01-02 07:15:00,19.857634023404614,48.94745810116233
2020-01-02 07:30:00,30.37525394445712,49.3240222720041
2020-01-02 07:45:00,22.872386534385363,51.08619873316749
2020-01-02 08:00:00,18.697725508677134,49.87309272180124
2020-01-02 08:15:00,11.950784715441369,50.074664826586655
2020-01-02 08:30:00,26.009557005901073,50.39245820127591
2020-01-02 08:45:00,29.02890763491257,50.42318629441822
2020-01-02 09:00:00,25.149926820434718,51.30467614250011
2020-01-02 09:15:00,21.328919044726472,49.49553857951383
2020-01-02 09:30:00,18.331795631518478,52.18508329984797
2020-01-02 09:45:00,19.92855598871437,53.31103146625426
2020-01-02 10:00:00,22.29594846705558,53.73635417091807
2020-01-02 10:15:00,12.563350484571552,54.62471867616874
2020-01-02 10:30:00,20.10808563906982,51.903188036355644
2020-01-02 10:45:00,10.083862553825394,53.01902739155778
2020-01-02 11:00:00,24.824378969159515,53.78175555287631
2020-01-02 11:15:00,23.605355425287282,52.55221145633837
2020-01-02 11:30:00,24.83084709247837,52.26072179851035
2020-01-02 11:45:00,15.34860722400025,53.51787451260105
2020-01-02 12:00:00,7.94326402032815,54.022241129845874
2020-01-02 12:15:00,11.5959938374603,54.87340613579398
2020-01-02 12:30:00,27.85703770454496,54.358375309703554
2020-01-02 12:45:00,24.45953844317991,54.69233044246056
2020-01-02 13:00:00,17.92677945203597,54.52290680543767
2020-01-02 13:15:00,21.88692474790408,54.704816413374296
2020-01-02 13:30:00,17.8442628263915,55.483735230396675
2020-01-02 13:45:00,18.2619817587025,53.79159998429875
2020-01-02 14:00:00,17.14599228070058,52.070441648438965
2020-01-02 14:15:00,15.382998839302878,53.104208115384026
2020-01-02 14:30:00,23.088751612229522,53.11445820024458
2020-01-02 14:45:00,16.982557843884322,52.73196107149322
2020-01-02 15:00:00,24.07307596437478,52.634079248990524
2020-01-02 15:15:00,19.49779868805941,52.30054862193901
2020-01-02 15:30:00,17.947279682732752,52.419442960809654
2020-01-02 15:45:00,26.85918160385403,53.021240420709
2020-01-02 16:00:00,30.312468796957905,51.28999025314614
2020-01-02 16:15:00,16.031984493591455,51.14969092903161
2020-01-02 16:30:00,19.17545121954247,50.023740889523594
2020-01-02 16:45:00,14.93909978352551,50.194310958974775
2020-01-02 17:00:00,23.708477771030026,49.07157810940233
2020-01-02 17:15:00,22.356654411374336,48.81411341727177
2020-01-02 17:30:00,26.948277146920958,50.01427949388093
2020-01-02 17:45:00,21.568175583462413,47.640285094713526
2020-01-02 18:00:00,22.790537854274667,47.16944569900782
2020-01-02 18:15:00,5.2727041502481145,49.4981790678946
2020-01-02 18:30:00,9.734762618450183,48.725335115398785
2020-01-02 18:45:00,16.365826936246055,48.55113534071394
2020-01-02 19:00:00,16.571803336872275,46.638394092618704
2020-01-02 19:15:00,27.603491400910396,47.81732829661079
2020-01-02 19:30:00,28.608415219995493,46.32302307002332
2020-01-02 19:45:00,25.47645629363687,48.049236065236066
2020-01-02 20:00:00,13.196568637070119,46.926395381206895
2020-01-02 20:15:00,24.92014672901387,46.264719177517605
2020-01-02 20:30:00,17.004357608153953,41.95028399145475
2020-01-02 20:45:00,15.099863393790917,43.46145646001699
2020-01-02 21:00:00,15.73073221213767,44.60540668450339
2020-01-02 21:15:00,14.849893833941238,45.273780352966725
2020-01-02 21:30:00,24.96953985184168,42.96745247800856
2020-01-02 21:45:00,15.78860400898515,46.071810215332604
2020-01-02 22:00:00,17.118289062784527,43.951743195556254
2020-01-02 22:15:00,22.800952095434496,45.503089576604566
2020-01-02 22:30:00,15.365442815760396,43.68434380365256
2020-01-02 22:45:00,20.712262780011333,44.37208181935807
2020-01-02 23:00:00,24.856186631111765,41.136014178554866
2020-01-02 23:15:00,42.89452850435684,42.03894908535297
2020-01-02 23:30:00,21.97045414417078,41.960204988623495
2020-01-02 23:45:00,17.223160167320554,43.63783159826315
2020-01-03 00:00:00,20.695013602310713,42.25873661659704
2020-01-03 00:15:00,23.991497836608595,41.66719520823189
2020-01-03 00:30:00,24.877352088253698,42.231276560382376
2020-01-03 00:45:00,27.922835140847816,43.993491794887674
2020-01-03 01:00:00,25.336416487818997,40.48278457462828
2020-01-03 01:15:00,35.65943334772348,42.90125344343945
2020-01-03 01:30:00,20.680169165025625,41.32546867271197
2020-01-03 01:45:00,30.48393874721604,40.356820362988216
2020-01-03 02:00:00,28.30476764085351,41.355574989000594
2020-01-03 02:15:00,29.99763084712816,42.91739270331069
2020-01-03 02:30:00,15.745742839186347,43.09094048213512
2020-01-03 02:45:00,25.345320807122647,43.20338455304518
2020-01-03 03:00:00,23.638471167180775,41.64103446258099
2020-01-03 03:15:00,17.825882185264057,44.56251360800572
2020-01-03 03:30:00,26.18947376380124,42.029435718419094
2020-01-03 03:45:00,23.41747788849259,42.70293241761577
2020-01-03 04:00:00,16.86110821565923,43.38193535040111
2020-01-03 04:15:00,17.68543714542248,45.79668850260247
2020-01-03 04:30:00,21.636941667225877,44.21390117937028
2020-01-03 04:45:00,14.361086882181205,44.929055039409974
2020-01-03 05:00:00,5.562188886276237,46.16826959487084
2020-01-03 05:15:00,23.793345001890085,45.62579269638062
2020-01-03 05:30:00,12.584609302285521,44.86482805119544
2020-01-03 05:45:00,32.71372705718922,47.57881838512496
2020-01-03 06:00:00,19.642779989436924,47.56883974619716
2020-01-03 06:15:00,18.144324845110965,47.43064036241077
2020-01-03 06:30:00,30.974878524190608,46.812226388896484
2020-01-03 06:45:00,29.48520947214498,47.394845376477264
2020-01-03 07:00:00,20.85256857419253,47.1198819909327
2020-01-03 07:15:00,30.730685905400385,47.12816883457987
2020-01-03 07:30:00,24.195101168573096,48.527048062224196
2020-01-03 07:45:00,21.179547733848295,48.90735308045835
2020-01-03 08:00:00,29.590635432367154,49.57467463403771
2020-01-03 08:15:00,22.064264027125528,51.54531648742123
2020-01-03 08:30:00,12.817569408365076,50.78911166449885
2020-01-03 08:45:00,25.9256326526364,51.06364837190797
2020-01-03 09:00:00,42.54244143117454,50.90163313823512
2020-01-03 09:15:00,22.992042011494753,52.618833057746194
2020-01-03 09:30:00,19.08990656396892,51.861559842169896
2020-01-03 09:45:00,23.338040880145698,49.75361782632882
2020-01-03 10:00:00,24.98857761715651,50.99880623621901
2020-01-03 10:15:00,14.967732256699588,51.6980847437558
2020-01-03 10:30:00,18.58650688022992,53.64368501119332
2020-01-03 10:45:00,21.175188959170107,53.10258123822195
2020-01-03 11:00:00,18.010098580742635,51.63926480819206
2020-01-03 11:15:00,26.270502527670715,52.39837652935438
2020-01-03 11:30:00,17.97636385940447,52.51616055827453
2020-01-03 11:45:00,16.76047746366503,53.38141306509188
2020-01-03 12:00:00,24.072370444870344,54.52780781181001
2020-01-03 12:15:00,9.111271981270054,53.750518736344006
2020-01-03 12:30:00,16.777943041979228,54.072729918885756
2020-01-03 12:45:00,24.50436772045641,53.24536310321301
2020-01-03 13:00:00,21.56026760973787,52.53747812042677
2020-01-03 13:15:00,18.30554068844963,52.60867842691724
2020-01-03 13:30:00,19.970524924451766,51.50399424076043
2020-01-03 13:45:00,14.397041653670582,53.886454587020644
2020-01-03 14:00:00,12.501785498694751,53.61568462986317
2020-01-03 14:15:00,39.450365911514616,53.115440589812515
2020-01-03 14:30:00,11.48256854719924,50.56931340966806
2020-01-03 14:45:00,21.809597927296238,52.606709227002696
2020-01-03 15:00:00,27.613905550761743,51.69937057063787
2020-01-03 15:15:00,19.8962932075892,52.11574558921654
2020-01-03 15:30:00,31.62272059208734,53.091687985109616
2020-01-03 15:45:00,23.73230377847798,52.114444288294024
2020-01-03 16:00:00,29.14145418525614,52.57142867263541
2020-01-03 16:15:00,24.13885752680823,50.55886435382146
2020-01-03 16:30:00,29.220635826417276,50.48985471920922
2020-01-03 16:45:00,29.043270040527474,50.08038672009322
2020-01-03 17:00:00,19.083683157688903,48.160054199958374
2020-01-03 17:15:00,14.15478397714082,47.80056307224824
2020-01-03 17:30:00,24.81001198454976,47.430245060399685
2020-01-03 17:45:00,11.711867525912652,50.01655844537617
2020-01-03 18:00:00,24.26690083651144,48.08045942648958
2020-01-03 18:15:00,19.532856200023637,46.92917748297195
2020-01-03 18:30:00,25.397855241339407,49.22638371701472
2020-01-03 18:45:00,23.130312804822896,47.36245492837421
2020-01-03 19:00:00,32.96184835738016,46.96116520699751
2020-01-03 19:15:00,24.135856160499458,43.55040677429034
2020-01-03 19:30:00,16.05064383115504,46.616319704236155
2020-01-03 19:45:00,17.551871459486804,46.13056522577143
2020-01-03 20:00:00,14.500083012553883,44.24872324686395
2020-01-03 20:15:00,16.03838479073338,44.42356914536745
2020-01-03 20:30:00,28.106507632917257,43.39356977434751
2020-01-03 20:45:00,12.112951684976988,44.87357238595039
2020-01-03 21:00:00,12.720242162789004,44.14790341032355
2020-01-03 21:15:00,28.590049321450927,45.446006619683835
2020-01-03 21:30:00,32.35975977795939,42.7323144446583
2020-01-03 21:45:00,16.725159227881765,41.409684329919294
2020-01-03 22:00:00,30.854242569534737,43.678670897855504
2020-01-03 22:15:00,30.594922301746404,42.42556850168954
2020-01-03 22:30:00,19.134597359579516,42.9268031488022
2020-01-03 22:45:00,24.104967553090184,43.770020670046854
2020-01-03 23:00:00,14.540732015192507,43.38875692383329
2020-01-03 23:15:00,22.54623279297268,43.0938498268286
2020-01-03 23:30:00,30.619433171478455,43.389714006632985
2020-01-03 23:45:00,13.204000185515023,41.80336756554109
2020-01-04 00:00:00,42.51046771082757,37.89936155456273
2020-01-04 00:15:00,38.95095112443083,38.716110516100876
2020-01-04 00:30:00,36.94491941223269,38.95956187319868
2020-01-04 00:45:00,43.35699765564522,40.121723341177244
2020-01-04 01:00:00,20.831024474332843,40.1170318995009
2020-01-04 01:15:00,31.294230846672463,39.416705421932555
2020-01-04 01:30:00,47.124853678136944,39.66171125977797
2020-01-04 01:45:00,29.57496606953273,38.53688184761367
2020-01-04 02:00:00,35.81424286351859,38.93113696478675
2020-01-04 02:15:00,30.109488080407893,38.93354941665823
2020-01-04 02:30:00,29.147363165138795,40.91884739690593
2020-01-04 02:45:00,35.629418626366345,38.74692379767886
2020-01-04 03:00:00,38.41220183771763,39.39678717698924
2020-01-04 03:15:00,45.03074542901984,38.38843854477161
2020-01-04 03:30:00,25.383251287317883,40.71042277482515
2020-01-04 03:45:00,32.573401665192726,40.61991384157303
2020-01-04 04:00:00,29.17741265612125,41.95260003897175
2020-01-04 04:15:00,32.34545502719001,40.813072872336555
2020-01-04 04:30:00,31.77451801550875,43.133787774416184
2020-01-04 04:45:00,36.296227479448085,41.731586857447155
2020-01-04 05:00:00,35.29808568305715,42.86530161277823
2020-01-04 05:15:00,37.7782783184156,41.86460053358721
2020-01-04 05:30:00,48.795971320413585,42.33881297144817
2020-01-04 05:45:00,51.646122943600595,43.21330036072007
2020-01-04 06:00:00,34.39904130753407,41.48484719269599
2020-01-04 06:15:00,32.06778345109733,43.10713671001484
2020-01-04 06:30:00,23.630907946451863,41.95762220148755
2020-01-04 06:45:00,40.389461464536424,42.37645770593378
2020-01-04 07:00:00,35.684811519804285,43.746615468895925
2020-01-04 07:15:00,26.253628506325718,44.76958949813122
2020-01-04 07:30:00,34.72105224030447,44.87029329812289
2020-01-04 07:45:00,26.39308131084897,43.72702023794488
2020-01-04 08:00:00,40.196398578873186,44.80744457860322
2020-01-04 08:15:00,37.81402522097606,47.256999361766134
2020-01-04 08:30:00,41.39481358655521,45.506318131125326
2020-01-04 08:45:00,41.25129306243748,46.60371116772004
2020-01-04 09:00:00,43.59860830272699,44.78202641070323
2020-01-04 09:15:00,44.0988234879765,46.673325789384755
2020-01-04 09:30:00,32.12236592599124,47.07108747012479
2020-01-04 09:45:00,30.10540137185409,46.52736024687194
2020-01-04 10:00:00,45.42611103756933,47.38835822468612
2020-01-04 10:15:00,41.16015689708174,47.72364893829912
2020-01-04 10:30:00,39.99052912145853,47.81878746274136
2020-01-04 10:45:00,44.858625807313196,45.91874243345044
2020-01-04 11:00:00,36.738859675021956,48.568218004292895
2020-01-04 11:15:00,17.37085424842463,49.02385275036347
2020-01-04 11:30:00,47.6185995868895,47.87017885723482
2020-01-04 11:45:00,35.7651706054924,48.56135405295266
2020-01-04 12:00:00,38.727210885892035,48.36266188550586
2020-01-04 12:15:00,43.24310344865137,49.798124550603816
2020-01-04 12:30:00,36.38441585423729,49.265252133718015
2020-01-04 12:45:00,35.92945218354888,48.69250141177292
2020-01-04 13:00:00,30.63131429846933,48.84351320259599
2020-01-04 13:15:00,45.712661977644565,49.23570229218777
2020-01-04 13:30:00,39.46943254245115,49.42219668784055
2020-01-04 13:45:00,36.877227278517225,46.721263436759976
2020-01-04 14:00:00,40.002548760799385,47.9085491494128
2020-01-04 14:15:00,32.676517404904615,49.228942250272574
2020-01-04 14:30:00,24.757629233911484,46.267992223657586
2020-01-04 14:45:00,48.59129530531298,46.305427273903426
2020-01-04 15:00:00,37.42760559928871,48.02535086184006
2020-01-04 15:15:00,28.09004795891781,48.93027127566316
2020-01-04 15:30:00,30.082324732537508,46.48340441143196
2020-01-04 15:45:00,43.27323896326757,48.74946890764633
2020-01-04 16:00:00,31.267228127324294,48.651840682246245
2020-01-04 16:15:00,35.60023497140336,46.02653424824462
2020-01-04 16:30:00,36.40169264382021,44.42024386124382
2020-01-04 16:45:00,32.97068627163728,46.73376711047743
2020-01-04 17:00:00,38.21716936754033,45.999904748571545
2020-01-04 17:15:00,36.829072085147885,45.57942838883015
2020-01-04 17:30:00,38.17841551765894,45.28659386222312
2020-01-04 17:45:00,42.07153110051989,46.03115358076744
2020-01-04 18:00:00,39.95612712909994,43.92967222706943
2020-01-04 18:15:00,42.145304742897025,43.74957339970426
2020-01-04 18:30:00,35.44586283944204,43.8567111827611
2020-01-04 18:45:00,37.96595657813658,43.02831859292813
2020-01-04 19:00:00,24.747552662970705,43.25087034060476
2020-01-04 19:15:00,34.97687877500078,42.193065862853416
2020-01-04 19:30:00,39.610287468652864,43.56957016926017
2020-01-04 19:45:00,36.22544063478087,41.74543264077647
2020-01-04 20:00:00,34.3671886373208,43.47264766314197
2020-01-04 20:15:00,23.185887044509975,41.24549923954936
2020-01-04 20:30:00,27.73621948023813,40.59680017988882
2020-01-04 20:45:00,47.69773568243276,41.98795276027404
2020-01-04 21:00:00,41.59754937649565,41.279047884194
2020-01-04 21:15:00,39.220983836851744,41.34789247933271
2020-01-04 21:30:00,47.2559468596905,39.35371227652446
2020-01-04 21:45:00,31.906441651182117,40.46558981072979
2020-01-04 22:00:00,38.27109777484741,38.55103590684164
2020-01-04 22:15:00,35.67741177114919,38.590508475882736
2020-01-04 22:30:00,36.52461608762216,39.920277740156976
2020-01-04 22:45:00,28.109677416548706,40.54690994886815
2020-01-04 23:00:00,32.16029064928295,40.956156716400294
2020-01-04 23:15:00,30.540136197013567,39.59416069707034
2020-01-04 23:30:00,44.8041096010937,39.526376559585636
2020-01-04 23:45:00,26.70644842362146,39.00443193521277
2020-01-05 00:00:00,27.524838058109168,40.76459020118022
2020-01-05 00:15:00,39.36218886591255,39.68880301937672
2020-01-05 00:30:00,46.31382883471931,39.789862261641495
2020-01-05 00:45:00,26.637332677699405,38.205197926398654
2020-01-05 01:00:00,33.413750782674924,39.35803680991914
2020-01-05 01:15:00,30.290484330909084,39.74000558139877
2020-01-05 01:30:00,28.394828863579143,40.91081943930484
2020-01-05 01:45:00,25.637097076204306,40.79835531101791
2020-01-05 02:00:00,36.986530609670126,40.77905336872112
2020-01-05 02:15:00,36.25350347930681,39.61752955513259
2020-01-05 02:30:00,32.47099712209749,40.23412587610818
2020-01-05 02:45:00,24.893144014403937,40.82840181818868
2020-01-05 03:00:00,18.051619941118517,39.37524167578007
2020-01-05 03:15:00,39.94308397192894,41.17100026553017
2020-01-05 03:30:00,40.69566471342376,40.51144740603659
2020-01-05 03:45:00,45.4770987045946,40.120371686685026
2020-01-05 04:00:00,30.757151835581602,42.57695986872603
2020-01-05 04:15:00,39.60942859295544,43.61562154018706
2020-01-05 04:30:00,32.311097300964214,42.19637556659899
2020-01-05 04:45:00,45.52739730203211,42.11412149860751
2020-01-05 05:00:00,32.99071468629457,43.85744007517746
2020-01-05 05:15:00,9.615630144171108,43.43294072132945
2020-01-05 05:30:00,28.93387168140179,44.136534780982586
2020-01-05 05:45:00,36.5565886112866,43.656762455543685
2020-01-05 06:00:00,48.67289031806308,44.114556698667855
2020-01-05 06:15:00,26.839116086573,43.29221003474415
2020-01-05 06:30:00,48.754262261332144,44.45815974296817
2020-01-05 06:45:00,34.264110289136816,44.90112641760188
2020-01-05 07:00:00,30.745337782631545,46.350488102302656
2020-01-05 07:15:00,33.02894090108412,45.225462159037605
2020-01-05 07:30:00,39.77037708763277,46.447696175066056
2020-01-05 07:45:00,30.0202134829931,46.842079789541515
2020-01-05 08:00:00,36.42668465111701,45.76582044463382
2020-01-05 08:15:00,41.32804733374405,47.27447333239849
2020-01-05 08:30:00,24.151971107428,45.60964467903833
2020-01-05 08:45:00,37.99232628831898,47.66075423923661
2020-01-05 09:00:00,38.05419743277063,48.841738595580956
2020-01-05 09:15:00,30.779990602495687,48.457708639564025
2020-01-05 09:30:00,41.02976312731769,48.25710176162096
2020-01-05 09:45:00,27.68548181369796,47.723640367618685
2020-01-05 10:00:00,19.60760175804179,50.263084259977234
2020-01-05 10:15:00,42.39337298903802,48.27753124914122
2020-01-05 10:30:00,30.09370752938453,48.352301888215905
2020-01-05 10:45:00,24.778590595123344,50.692643610216585
2020-01-05 11:00:00,29.711922526215893,49.82808062244268
2020-01-05 11:15:00,36.27007183112781,49.477918074584494
2020-01-05 11:30:00,32.76047110804652,52.24634364837518
2020-01-05 11:45:00,35.78262674225535,49.823028245843695
2020-01-05 12:00:00,22.302628208853648,48.858936123733706
2020-01-05 12:15:00,28.806902619927943,49.53067082541105
2020-01-05 12:30:00,33.72522909257741,51.02315755780387
2020-01-05 12:45:00,47.024330867550745,49.4086365278853
2020-01-05 13:00:00,32.91858239621069,49.84461748181799
2020-01-05 13:15:00,28.82783746675137,49.622313361937266
2020-01-05 13:30:00,29.545348506883357,49.786174525261075
2020-01-05 13:45:00,38.39792798980413,50.57366618338189
2020-01-05 14:00:00,25.164918733659917,48.97311014339421
2020-01-05 14:15:00,41.93486948415806,49.77084680070945
2020-01-05 14:30:00,28.45826175112837,49.976886422954344
2020-01-05 14:45:00,36.71355792600581,50.00287727570528
2020-01-05 15:00:00,31.119610571716358,49.5269365676214
2020-01-05 15:15:00,33.799037813169605,47.56819541177891
2020-01-05 15:30:00,21.611587283023884,48.27159097001905
2020-01-05 15:45:00,26.813984967407094,47.85434503812251
2020-01-05 16:00:00,36.57813127214578,50.22124097651978
2020-01-05 16:15:00,34.44392730914039,46.674279107045614
2020-01-05 16:30:00,35.547215100643896,47.67782244129113
2020-01-05 16:45:00,25.105296505254298,47.940573440565345
2020-01-05 17:00:00,37.640898418329925,44.48956396750785
2020-01-05 17:15:00,43.960042010594165,45.870268665207654
2020-01-05 17:30:00,40.16203356648296,46.56022570016638
2020-01-05 17:45:00,18.347152594631474,46.253433147785096
2020-01-05 18:00:00,37.604901406601755,44.04552224536232
2020-01-05 18:15:00,20.973439312168896,44.834022091329025
2020-01-05 18:30:00,33.01198053997901,45.59344164013311
2020-01-05 18:45:00,32.459049431656254,44.51341924971103
2020-01-05 19:00:00,41.35365300395708,44.819112121109804
2020-01-05 19:15:00,24.462294606534083,43.1722845810175
2020-01-05 19:30:00,35.44136584103674,44.77035135925005
2020-01-05 19:45:00,24.602960264507825,43.26716770386755
2020-01-05 20:00:00,33.825355270597996,41.3814111552881
2020-01-05 20:15:00,44.519962572255814,42.75640469507869
2020-01-05 20:30:00,32.946837102249724,41.43515941587964
2020-01-05 20:45:00,34.030227016276285,42.46233257550137
2020-01-05 21:00:00,32.45896508984961,40.988312687786205
2020-01-05 21:15:00,26.11023311928888,42.28560977021708
2020-01-05 21:30:00,33.209231749867,40.73553435364273
2020-01-05 21:45:00,13.610185702595208,41.56292070871236
2020-01-05 22:00:00,44.21175452633124,40.15289560611144
2020-01-05 22:15:00,19.92398343059749,40.20520442036596
2020-01-05 22:30:00,35.100309607499206,39.48595882164322
2020-01-05 22:45:00,11.266013543379986,40.35646741541473
2020-01-05 23:00:00,26.0207769184128,39.3741757547966
2020-01-05 23:15:00,46.950142265127106,41.242677500609105
2020-01-05 23:30:00,40.16367289832516,40.848684953135894
2020-01-05 23:45:00,17.663942922112717,39.45025731809799
2020-01-06 00:00:00,18.85327231546625,42.70173895391145
